OSEBuildingID,BuildingType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ComplianceStatus,ENERGYSTARScore,Outlier,SiteEnergyUse(kBtu)
23051,NonResidential,DELRIDGE,1988,1.0,2,0,30659,Office,27262.0,Non-Refrigerated Warehouse,8653.0,Data Center,285.0,Compliant,88.0,,2619088.5
23056,NonResidential,MAGNOLIA / QUEEN ANNE,1920,1.0,2,0,27144,Other,27144.0,,,,,Compliant,,,1012024.313
23064,NonResidential,NORTHWEST,1970,5.0,1,0,23166,Other,23166.0,,,,,Compliant,,,3475804.25
23065,NonResidential,NORTHWEST,1979,1.0,2,0,34759,Medical Office,44667.0,Parking,0.0,,,Compliant,81.0,,1633105.375
23071,NonResidential,NORTHWEST,1966,8.0,1,0,415632,Hospital (General Medical & Surgical),483520.0,Parking,266833.0,,,Compliant,85.0,,98960776.0
23076,NonResidential,NORTHWEST,1965,1.0,2,0,44719,Worship Facility,45909.0,Medical Office,1025.0,Office,972.0,Compliant,,,1614026.25
23098,NonResidential,GREATER DUWAMISH,1965,1.0,1,0,21603,Supermarket/Grocery Store,21603.0,,,,,Compliant,16.0,,5833800.0
23113,NonResidential,EAST,1964,1.0,3,0,591981,Medical Office,520187.0,Parking,282392.0,Other/Specialty Hospital,54159.0,Compliant,60.0,,102673696.0
23115,NonResidential,DELRIDGE,1979,1.0,1,0,42900,Distribution Center,43050.0,,,,,Compliant,53.0,,436252.5
23117,Campus,DELRIDGE,2005,5.0,1,0,57952,Adult Education,57952.0,,,,,Compliant,,,3091387.5
23120,NonResidential,DELRIDGE,1971,1.0,1,0,26232,Other - Services,18262.0,Office,7970.0,,,Compliant,,,3094090.0
23158,NonResidential,DOWNTOWN,1956,1.0,2,0,25840,Non-Refrigerated Warehouse,25840.0,,,,,Compliant,92.0,,313528.0938
23161,NonResidential,DOWNTOWN,1988,1.0,1,0,45145,Office,43813.0,,,,,Compliant,,,1268459.0
23164,NonResidential,DOWNTOWN,2001,1.0,5,22095,48237,Office,44417.0,Parking,25915.0,,,Compliant,89.0,,1981115.25
23204,SPS-District K-12,GREATER DUWAMISH,1971,1.0,1,0,50546,K-12 School,53234.0,,,,,Error - Correct Default Data,94.0,,1155080.5
23228,NonResidential,BALLARD,1994,1.0,1,0,45522,Supermarket/Grocery Store,45522.0,Parking,0.0,,,Compliant,22.0,,12250422.0
23231,NonResidential,NORTHWEST,1979,1.0,2,0,20088,Retail Store,16080.0,Office,3500.0,Parking,508.0,Compliant,,,326778.6875
23265,Campus,GREATER DUWAMISH,1989,5.0,2,0,138907,Other,139557.0,,,,,Compliant,,,7837692.5
23268,NonResidential,GREATER DUWAMISH,1997,1.0,2,0,40657,Office,40657.0,Parking,0.0,,,Compliant,57.0,,2826828.0
23277,NonResidential,GREATER DUWAMISH,1900,1.0,1,0,20200,Non-Refrigerated Warehouse,18700.0,Office,1500.0,,,Compliant,,,269016.6875
23297,NonResidential,EAST,1904,1.0,1,0,44086,Residence Hall/Dormitory,44091.0,,,,,Compliant,29.0,,3652708.75
23299,NonResidential,EAST,1970,1.0,7,20824,33548,Office,54372.0,Parking,15000.0,,,Compliant,94.0,,1403820.0
23310,NonResidential,EAST,1951,1.0,1,0,47699,Museum,47000.0,Parking,0.0,,,Compliant,,,14524386.0
23311,NonResidential,EAST,1945,1.0,0,0,274568,Medical Office,228133.0,Parking,135954.0,,,Compliant,52.0,,25311526.0
23313,NonResidential,EAST,1956,1.0,3,0,21282,Office,19658.0,,,,,Compliant,69.0,,1245923.75
23320,NonResidential,SOUTHEAST,1921,1.0,2,0,41022,Other,41022.0,,,,,Compliant,,,3787648.25
23397,NonResidential,DELRIDGE,1966,1.0,2,0,28109,Other,28109.0,,,,,Compliant,,,3612526.75
23331,NonResidential,NORTH,1985,1.0,3,12990,20590,Office,20590.0,Parking,12990.0,,,Compliant,100.0,,409578.4063
23342,NonResidential,NORTH,1977,1.0,1,0,21936,Non-Refrigerated Warehouse,21936.0,,,,,Compliant,100.0,,113130.0
23343,NonResidential,NORTH,1969,1.0,1,0,30160,Other,30139.0,,,,,Compliant,,,1045838.5
23368,NonResidential,DOWNTOWN,1909,1.0,11,0,111137,Office,42939.0,Multifamily Housing,40878.0,Bank Branch,10887.0,Compliant,,,9546165.0
23396,NonResidential,Delridge,1997,1.0,1,0,40189,Other - Utility,28347.0,Office,9113.0,Parking,0.0,Compliant,,,1509292.0
23400,NonResidential,DELRIDGE,1988,1.0,2,0,66484,Office,49334.0,Non-Refrigerated Warehouse,18000.0,Retail Store,9000.0,Compliant,69.0,,3046543.0
23404,NonResidential,EAST,1959,1.0,3,0,25151,Office,24155.0,,,,,Compliant,85.0,,1356874.75
23408,NonResidential,EAST,1928,1.0,6,0,35770,Hotel,35770.0,,,,,Compliant,56.0,,2640980.25
23410,NonResidential,EAST,1928,1.0,9,0,48006,Hotel,48006.0,,,,,Compliant,85.0,,3239754.0
23416,NonResidential,DOWNTOWN,1960,1.0,2,0,29631,Supermarket/Grocery Store,16000.0,Office,13000.0,Restaurant,5000.0,Compliant,,,5144392.0
23418,NonResidential,DOWNTOWN,1989,1.0,2,0,23472,Office,20695.0,Other,1065.0,Retail Store,945.0,Compliant,,,1625308.625
23419,Nonresidential COS,GREATER DUWAMISH,1973,1.0,2,0,21315,Office,20424.0,,,,,Compliant,34.0,,2796425.0
23459,NonResidential,MAGNOLIA / QUEEN ANNE,1984,1.0,4,15812,41298,Office,36867.0,Parking,28390.0,,,Compliant,69.0,,2190460.0
23846,NonResidential,DOWNTOWN,1979,1.0,3,0,34030,Office,34030.0,,,,,Compliant,50.0,,1748629.875
23503,NonResidential,SOUTHWEST,1902,1.0,2,0,20398,Restaurant,19232.0,Office,1166.0,,,Compliant,,,9313513.0
23504,NonResidential,GREATER DUWAMISH,1952,1.0,1,0,41308,Distribution Center,41308.0,,,,,Compliant,7.0,,1642471.5
23562,NonResidential,DOWNTOWN,1913,1.0,3,0,43878,Multifamily Housing,12000.0,Office,8262.0,Retail Store,6312.0,Compliant,,,769771.3125
23566,NonResidential,MAGNOLIA / QUEEN ANNE,1912,1.0,3,0,34976,Performing Arts,34976.0,,,,,Compliant,,,873711.125
23618,NonResidential,MAGNOLIA / QUEEN ANNE,1957,1.0,1,0,38255,Non-Refrigerated Warehouse,38255.0,,,,,Compliant,12.0,,985401.8125
23622,Campus,MAGNOLIA / QUEEN ANNE,1955,23.0,1,0,260241,Other,260241.0,,,,,Compliant,,,34012980.0
23653,NonResidential,LAKE UNION,1989,1.0,3,0,48924,Office,31325.0,Parking,13143.0,,,Compliant,71.0,,2282551.25
23671,NonResidential,LAKE UNION,1959,1.0,4,18036,32297,Office,50333.0,,,,,Compliant,88.0,,1602084.375
23672,NonResidential,LAKE UNION,1986,1.0,4,21906,35526,Office,34160.0,Parking,19650.0,,,Compliant,,,2520483.25
23673,NonResidential,LAKE UNION,1969,1.0,3,7956,17956,Office,17332.0,Parking,9162.0,,,Compliant,,,666740.3125
23674,NonResidential,LAKE UNION,2000,1.0,3,21908,35224,Office,33705.0,Parking,21908.0,,,Compliant,73.0,,1994967.75
23689,NonResidential,DELRIDGE,1957,1.0,2,0,24224,Worship Facility,24224.0,Parking,0.0,,,Compliant,52.0,,968026.3125
23691,NonResidential,DELRIDGE,1963,1.0,1,0,23706,Worship Facility,23706.0,,,,,Compliant,78.0,,400770.9063
23701,NonResidential,GREATER DUWAMISH,1963,1.0,1,0,31900,Non-Refrigerated Warehouse,28000.0,Office,4000.0,,,Compliant,,,1964681.25
23711,NonResidential,SOUTHWEST,1917,1.0,1,0,49066,Social/Meeting Hall,49000.0,,,,,Compliant,,,3835202.0
23712,NonResidential,SOUTHWEST,1952,1.0,3,0,30740,Worship Facility,28293.0,Other - Recreation,11630.0,,,Compliant,,,1686262.25
23716,NonResidential,SOUTHEAST,1959,1.0,1,0,67450,Supermarket/Grocery Store,42760.0,,,,,Compliant,97.0,,2842819.5
23722,SPS-District K-12,BALLARD,1958,1.0,1,0,39971,K-12 School,40867.0,,,,,Missing Data,,,0.0
23730,NonResidential,MAGNOLIA / QUEEN ANNE,1948,1.0,1,0,46970,Non-Refrigerated Warehouse,46970.0,,,,,Compliant,,,882896.5
23736,NonResidential,MAGNOLIA / QUEEN ANNE,1931,1.0,1,0,47554,Non-Refrigerated Warehouse,18133.0,Office,8679.0,Retail Store,2388.0,Compliant,,,1035554.688
23742,NonResidential,MAGNOLIA / QUEEN ANNE,1979,1.0,2,5400,37616,Office,43016.0,,,,,Compliant,100.0,,1234095.5
23743,NonResidential,MAGNOLIA / QUEEN ANNE,1931,1.0,1,0,24196,Other,8711.0,Non-Refrigerated Warehouse,6792.0,Office,5306.0,Compliant,,,1055033.0
23744,NonResidential,MAGNOLIA / QUEEN ANNE,1940,1.0,2,0,20671,Office,20671.0,,,,,Compliant,98.0,,638507.125
23757,NonResidential,GREATER DUWAMISH,1927,1.0,1,0,21600,Non-Refrigerated Warehouse,21600.0,,,,,Compliant,57.0,,499828.5938
23762,NonResidential,SOUTHWEST,1977,1.0,1,0,35844,Worship Facility,35844.0,,,,,Compliant,14.0,,866126.375
23768,NonResidential,LAKE UNION,1916,1.0,3,0,31774,Office,19896.0,Retail Store,13941.0,Parking,0.0,Compliant,85.0,,1639136.25
23834,NonResidential,GREATER DUWAMISH,1953,1.0,1,0,26094,Non-Refrigerated Warehouse,26094.0,,,,,Compliant,19.0,,709990.8125
23835,NonResidential,GREATER DUWAMISH,1983,1.0,2,0,23687,Office,23687.0,,,,,Compliant,68.0,,1084553.75
23836,NonResidential,GREATER DUWAMISH,1983,1.0,2,0,24221,Office,24221.0,,,,,Compliant,20.0,,1435562.75
23857,NonResidential,DOWNTOWN,1900,1.0,2,14083,57836,Office,34550.0,Retail Store,23085.0,Parking,11465.0,Compliant,37.0,,5381105.0
23858,NonResidential,DOWNTOWN,1900,1.0,2,0,32027,Office,17526.0,Retail Store,14501.0,,,Compliant,54.0,,3999505.25
23861,NonResidential,DOWNTOWN,1906,1.0,3,0,32160,Office,35693.0,Retail Store,14219.0,,,Compliant,,,2805826.0
23863,NonResidential,GREATER DUWAMISH,1992,1.0,3,7572,40264,Other - Lodging/Residential,43336.0,Parking,4500.0,,,Compliant,,,3540225.75
23867,NonResidential,GREATER DUWAMISH,1914,1.0,3,0,34425,Office,34425.0,Non-Refrigerated Warehouse,15536.0,,,Compliant,84.0,,2018385.75
23877,SPS-District K-12,GREATER DUWAMISH,1971,1.0,2,0,52609,K-12 School,52609.0,,,,,Error - Correct Default Data,67.0,,1801941.75
23888,NonResidential,SOUTHWEST,1984,1.0,3,12000,28304,Medical Office,20106.0,Parking,16412.0,,,Compliant,5.0,,1961581.5
23896,NonResidential,GREATER DUWAMISH,1990,1.0,1,0,29619,Distribution Center,15000.0,Office,14619.0,,,Compliant,50.0,,1280263.75
23906,NonResidential,CENTRAL,1922,1.0,2,0,21592,K-12 School,20700.0,,,,,Compliant,47.0,,1431784.0
23956,NonResidential,NORTH,1931,1.0,2,0,23923,K-12 School,23923.0,,,,,Compliant,69.0,,805643.5
23910,NonResidential,CENTRAL,1907,1.0,3,0,25200,Office,16000.0,Retail Store,8000.0,,,Compliant,47.0,,1748444.25
23912,NonResidential,CENTRAL,1947,1.0,1,0,45068,Office,45068.0,,,,,Non-Compliant,100.0,Low outlier,284857.3125
23918,NonResidential,CENTRAL,1963,1.0,2,0,28296,Office,26899.0,,,,,Compliant,80.0,,1328461.25
23928,NonResidential,CENTRAL,1999,1.0,3,0,31357,Office,25500.0,Medical Office,5000.0,Parking,0.0,Compliant,55.0,,1965075.625
23930,NonResidential,GREATER DUWAMISH,1968,1.0,1,0,160000,Distribution Center,160000.0,,,,,Compliant,94.0,,1157976.5
23934,NonResidential,GREATER DUWAMISH,1960,1.0,1,0,53550,Non-Refrigerated Warehouse,53550.0,,,,,Compliant,11.0,,4590246.5
23935,NonResidential,GREATER DUWAMISH,1924,1.0,1,0,38412,Non-Refrigerated Warehouse,32000.0,Office,8000.0,,,Compliant,62.0,,1628540.0
23936,NonResidential,GREATER DUWAMISH,1930,1.0,1,0,25881,Self-Storage Facility,25881.0,,,,,Compliant,,,545426.375
23951,NonResidential,GREATER DUWAMISH,1953,1.0,1,0,24291,Office,24023.0,,,,,Compliant,98.0,,655422.375
23952,NonResidential,GREATER DUWAMISH,1966,1.0,1,0,36544,Non-Refrigerated Warehouse,36544.0,,,,,Compliant,5.0,,1269847.75
23958,NonResidential,GREATER DUWAMISH,1949,1.0,1,0,20796,Non-Refrigerated Warehouse,20796.0,,,,,Compliant,,,1324092.125
23960,NonResidential,GREATER DUWAMISH,1947,1.0,1,0,21349,Distribution Center,13000.0,Office,8349.0,,,Compliant,70.0,,659761.875
23963,NonResidential,GREATER DUWAMISH,1936,1.0,1,0,38630,Non-Refrigerated Warehouse,38500.0,,,,,Compliant,33.0,,416885.5938
23964,NonResidential,GREATER DUWAMISH,1950,1.0,1,0,20724,Non-Refrigerated Warehouse,19224.0,Office,1500.0,,,Compliant,,,1832031.5
23969,NonResidential,GREATER DUWAMISH,1960,1.0,1,0,24109,Manufacturing/Industrial Plant,24109.0,Parking,0.0,,,Compliant,,,4747403.5
23971,NonResidential,GREATER DUWAMISH,1955,1.0,1,0,25375,Refrigerated Warehouse,23419.0,Office,2266.0,,,Compliant,,,4069301.5
23975,Nonresidential COS,GREATER DUWAMISH,1985,1.0,1,0,22803,Non-Refrigerated Warehouse,19373.0,Other,3430.0,,,Compliant,78.0,,764094.5
23976,Nonresidential COS,GREATER DUWAMISH,1985,1.0,1,0,23100,Office,11550.0,Other - Public Services,11550.0,,,Compliant,,,4323672.0
23977,NonResidential,GREATER DUWAMISH,1951,1.0,1,0,41550,Refrigerated Warehouse,41550.0,,,,,Compliant,94.0,,642645.1875
24009,NonResidential,GREATER DUWAMISH,1994,1.0,2,0,54170,Other,54170.0,,,,,Compliant,,,5804784.5
24012,SPS-District K-12,GREATER DUWAMISH,2000,1.0,2,0,64493,K-12 School,64493.0,,,,,Error - Correct Default Data,85.0,,1989763.875
24018,NonResidential,SOUTHEAST,1912,1.0,2,0,42252,K-12 School,42252.0,,,,,Compliant,49.0,,2203758.5
24026,NonResidential,GREATER DUWAMISH,1955,1.0,1,0,23100,Self-Storage Facility,23250.0,,,,,Compliant,,,863703.0
24029,NonResidential,SOUTHEAST,1981,1.0,3,0,22895,Worship Facility,22895.0,Parking,0.0,,,Compliant,96.0,,440419.1875
24030,NonResidential,GREATER DUWAMISH,2002,1.0,2,17471,36740,Retail Store,30000.0,Supermarket/Grocery Store,5000.0,Parking,4000.0,Error - Correct Default Data,100.0,,1267463.125
24035,SPS-District K-12,SOUTHEAST,1961,1.0,1,0,41428,K-12 School,41428.0,,,,,Error - Correct Default Data,90.0,,1404702.25
24070,NonResidential,NORTHEAST,2006,1.0,6,7132,41047,Self-Storage Facility,48179.0,,,,,Compliant,,,797170.3125
24083,NonResidential,GREATER DUWAMISH,1937,1.0,1,0,52325,Non-Refrigerated Warehouse,52325.0,,,,,Compliant,67.0,,808968.1875
24085,NonResidential,GREATER DUWAMISH,1920,1.0,4,0,20600,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20600.0,,,,,Compliant,,,270838.5
24086,Campus,GREATER DUWAMISH,1991,10.0,0,0,230971,Other,230970.0,Parking,0.0,,,Compliant,,,21022288.0
24089,NonResidential,GREATER DUWAMISH,1944,1.0,1,0,25880,Retail Store,25880.0,,,,,Compliant,100.0,,162960.0
24091,NonResidential,GREATER DUWAMISH,1960,1.0,1,0,45842,Non-Refrigerated Warehouse,49802.0,Office,22198.0,,,Compliant,99.0,,819354.625
24099,NonResidential,GREATER DUWAMISH,1972,1.0,1,0,31365,Other,31365.0,,,,,Compliant,,,652991.6875
24100,NonResidential,GREATER DUWAMISH,1910,1.0,1,0,32100,Other,32100.0,,,,,Compliant,,,758008.875
24102,NonResidential,GREATER DUWAMISH,1966,1.0,1,0,20520,Non-Refrigerated Warehouse,15400.0,Office,5120.0,,,Compliant,20.0,,1167887.75
24104,NonResidential,GREATER DUWAMISH,1945,1.0,1,0,22972,Non-Refrigerated Warehouse,22972.0,,,,,Compliant,12.0,,495481.0
24105,NonResidential,GREATER DUWAMISH,1953,1.0,1,0,24990,Non-Refrigerated Warehouse,25649.0,Office,6728.0,,,Compliant,80.0,,523614.0938
24106,NonResidential,GREATER DUWAMISH,1951,1.0,2,0,24000,Retail Store,22740.0,Office,4860.0,,,Compliant,,,1318947.25
24108,NonResidential,GREATER DUWAMISH,1963,1.0,1,0,100386,Non-Refrigerated Warehouse,50628.0,Other - Services,49758.0,,,Compliant,,,3626431.5
24112,NonResidential,GREATER DUWAMISH,1966,1.0,1,0,24354,Distribution Center,18470.0,Office,5884.0,,,Compliant,10.0,,735907.8125
24115,NonResidential,GREATER DUWAMISH,1959,1.0,1,0,33600,Distribution Center,24000.0,Office,9600.0,,,Compliant,58.0,,847419.375
24117,NonResidential,GREATER DUWAMISH,1974,1.0,1,0,20819,Manufacturing/Industrial Plant,20819.0,,,,,Compliant,,,1694930.375
24118,NonResidential,GREATER DUWAMISH,1967,1.0,1,0,23296,Non-Refrigerated Warehouse,19471.0,Office,3825.0,,,Compliant,,,1429855.75
24123,NonResidential,GREATER DUWAMISH,1954,1.0,1,0,35222,Non-Refrigerated Warehouse,15000.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",15000.0,Retail Store,4232.0,Compliant,,,1758134.625
24132,NonResidential,GREATER DUWAMISH,1957,1.0,1,0,25520,Refrigerated Warehouse,25200.0,,,,,Compliant,100.0,,1610794.75
24950,NonResidential,GREATER DUWAMISH,1952,1.0,1,0,25460,Other,8223.0,,,,,Compliant,,,834711.875
24164,SPS-District K-12,DELRIDGE,1970,1.0,1,0,41526,K-12 School,41526.0,,,,,Error - Correct Default Data,79.0,,1814947.0
24170,NonResidential,NORTH,1974,1.0,2,0,24291,Office,24291.0,,,,,Compliant,87.0,,920430.625
24172,NonResidential,NORTH,1958,1.0,2,0,20738,Retail Store,20738.0,,,,,Compliant,44.0,,526752.8125
24178,NonResidential,NORTH,2000,1.0,4,0,30948,Office,11729.0,Other,11729.0,,,Compliant,,,919746.3125
24180,NonResidential,NORTH,1986,1.0,2,7056,21329,Medical Office,20575.0,,,,,Compliant,1.0,,2654316.0
24202,NonResidential,GREATER DUWAMISH,1978,1.0,1,0,21755,Non-Refrigerated Warehouse,17650.0,Office,2400.0,,,Compliant,,,844076.8125
24205,NonResidential,GREATER DUWAMISH,1960,1.0,1,0,27933,Other,27933.0,,,,,Compliant,,,6129780.0
24209,NonResidential,GREATER DUWAMISH,1983,1.0,1,0,23143,Office,15609.0,Non-Refrigerated Warehouse,7534.0,,,Compliant,75.0,,1139980.625
24216,NonResidential,GREATER DUWAMISH,1962,1.0,1,0,28800,Office,28800.0,Non-Refrigerated Warehouse,7350.0,,,Compliant,73.0,,2107743.75
24218,NonResidential,GREATER DUWAMISH,1952,1.0,1,0,39600,Non-Refrigerated Warehouse,39600.0,,,,,Compliant,85.0,,405050.4063
24219,NonResidential,GREATER DUWAMISH,1952,1.0,1,0,39600,Non-Refrigerated Warehouse,39600.0,,,,,Compliant,91.0,,468396.9063
24225,NonResidential,GREATER DUWAMISH,1937,1.0,1,0,41248,Distribution Center,41430.0,,,,,Compliant,37.0,,1108310.875
24227,NonResidential,GREATER DUWAMISH,2009,1.0,1,0,36400,Other,21400.0,Retail Store,15000.0,,,Compliant,,,1567746.75
24240,NonResidential,SOUTHWEST,1920,1.0,1,0,31332,Other,31332.0,,,,,Compliant,,,3573328.25
24244,NonResidential,SOUTHWEST,1948,1.0,2,0,35864,Worship Facility,35864.0,,,,,Compliant,75.0,,1228113.5
24250,NonResidential,GREATER DUWAMISH,1954,1.0,1,0,20484,Worship Facility,20484.0,,,,,Compliant,69.0,,822636.625
24252,NonResidential,NORTHEAST,1984,1.0,4,17622,27642,Medical Office,21743.0,,,,,Compliant,4.0,,1849331.25
24253,NonResidential,NORTHEAST,1987,2.0,4,14576,22356,Medical Office,27642.0,,,,,Compliant,,,2824096.75
24259,NonResidential,CENTRAL,1973,1.0,4,0,45082,Other/Specialty Hospital,45082.0,,,,,Compliant,,,4262316.5
24270,NonResidential,NORTHWEST,1951,0.0,2,0,41600,Worship Facility,41600.0,,,,,Compliant,58.0,,1195165.25
24274,NonResidential,LAKE UNION,1960,1.0,2,0,34110,Office,34110.0,,,,,Compliant,31.0,,2563985.5
24332,NonResidential,GREATER DUWAMISH,1970,1.0,1,0,23750,Non-Refrigerated Warehouse,19430.0,Office,1470.0,,,Compliant,,,522972.1875
24333,NonResidential,GREATER DUWAMISH,1970,1.0,1,0,43390,Non-Refrigerated Warehouse,36430.0,Office,6960.0,,,Compliant,87.0,,533742.8125
24344,NonResidential,GREATER DUWAMISH,1959,1.0,1,0,35400,Non-Refrigerated Warehouse,35400.0,,,,,Compliant,84.0,,419978.6875
24348,NonResidential,GREATER DUWAMISH,1966,1.0,1,0,28144,Distribution Center,22201.0,Office,6087.0,,,Compliant,19.0,,858701.0
24351,NonResidential,GREATER DUWAMISH,1916,1.0,3,0,71283,Non-Refrigerated Warehouse,57910.0,Office,13373.0,,,Compliant,41.0,,2491238.25
24354,NonResidential,GREATER DUWAMISH,1989,1.0,1,0,23792,Non-Refrigerated Warehouse,22992.0,Office,800.0,,,Compliant,,,2852102.75
24356,NonResidential,GREATER DUWAMISH,1979,1.0,2,0,47368,Office,47368.0,Parking,0.0,,,Compliant,99.0,,1042652.625
24358,NonResidential,GREATER DUWAMISH,1931,1.0,1,0,46183,Non-Refrigerated Warehouse,18871.0,Food Service,14000.0,Retail Store,13312.0,Compliant,,,1890502.5
24359,NonResidential,CENTRAL,1984,1.0,5,22788,49825,Office,49825.0,Parking,22788.0,,,Compliant,84.0,,2602213.75
24374,NonResidential,SOUTHEAST,1968,1.0,1,0,36071,Retail Store,36071.0,,,,,Error - Correct Default Data,97.0,,1519952.125
24375,SPS-District K-12,SOUTHEAST,1989,1.0,3,0,51672,K-12 School,51672.0,,,,,Compliant,97.0,,1436510.375
24376,Nonresidential COS,SOUTHEAST,1990,1.0,2,11082,27270,Medical Office,19987.0,Office,7505.0,,,Compliant,36.0,,2108861.75
24381,Nonresidential COS,SOUTHEAST,1995,1.0,1,0,28425,Fitness Center/Health Club/Gym,14081.0,Other - Recreation,12824.0,Office,1479.0,Compliant,,,2133797.75
24406,NonResidential,NORTH,2009,1.0,3,0,35115,Automobile Dealership,35115.0,,,,,Compliant,,,1922953.25
24415,NonResidential,NORTHWEST,1972,1.0,1,0,66704,Other - Education,23904.0,Distribution Center,18500.0,Non-Refrigerated Warehouse,18500.0,Compliant,,,600516.875
24418,Nonresidential COS,NORTHWEST,1969,1.0,1,0,25658,Non-Refrigerated Warehouse,18854.0,Office,6804.0,,,Compliant,,,1063960.125
24435,NonResidential,EAST,1907,1.0,2,0,36000,Office,27600.0,Other,8400.0,,,Compliant,95.0,,1046187.625
24448,NonResidential,EAST,1913,1.0,1,0,36000,Parking,18000.0,Retail Store,18000.0,,,Compliant,59.0,,1162163.125
24451,NonResidential,EAST,1915,1.0,2,0,43200,Non-Refrigerated Warehouse,43200.0,,,,,Compliant,38.0,,1929851.5
24458,NonResidential,GREATER DUWAMISH,1913,1.0,4,12870,40970,Office,42800.0,Parking,10400.0,,,Compliant,71.0,,2912454.75
24461,NonResidential,GREATER DUWAMISH,1975,1.0,1,0,43794,Retail Store,34038.0,Office,9756.0,,,Compliant,88.0,,1164537.75
24472,NonResidential,GREATER DUWAMISH,1968,1.0,1,0,48280,Non-Refrigerated Warehouse,40780.0,Office,7500.0,,,Compliant,18.0,,2701833.75
24473,NonResidential,GREATER DUWAMISH,1954,1.0,1,0,36040,Distribution Center,31476.0,Office,4564.0,,,Compliant,,,363808.1875
24479,NonResidential,NORTHEAST,1965,1.0,1,0,32822,Supermarket/Grocery Store,35042.0,Parking,0.0,,,Compliant,42.0,,8839812.0
24482,SPS-District K-12,NORTHEAST,1948,1.0,1,0,64314,K-12 School,65210.0,,,,,Error - Correct Default Data,86.0,,2936336.25
24484,NonResidential,NORTHEAST,1950,1.0,2,0,20385,Worship Facility,20385.0,,,,,Compliant,65.0,,809291.8125
24485,NonResidential,NORTHEAST,1946,1.0,1,0,24295,Worship Facility,24295.0,,,,,Compliant,53.0,,216115.0
24488,NonResidential,NORTHEAST,1967,1.0,2,0,20317,Office,20317.0,,,,,Compliant,83.0,,620994.3125
24493,NonResidential,NORTHEAST,1973,1.0,1,0,24377,Supermarket/Grocery Store,24377.0,,,,,Compliant,6.0,,9851260.0
24513,NonResidential,NORTHWEST,1986,1.0,1,0,33392,Movie Theater,33392.0,,,,,Compliant,,,2786648.75
24514,NonResidential,NORTHWEST,1986,0.0,1,0,45155,Supermarket/Grocery Store,45155.0,,,,,Compliant,6.0,,6674179.5
24531,NonResidential,GREATER DUWAMISH,1966,1.0,1,0,32000,Non-Refrigerated Warehouse,32040.0,,,,,Compliant,3.0,,2186148.5
24532,NonResidential,GREATER DUWAMISH,1970,1.0,1,0,44000,Non-Refrigerated Warehouse,45449.0,,,,,Compliant,15.0,,4302455.5
24534,NonResidential,GREATER DUWAMISH,1973,1.0,1,0,36000,Non-Refrigerated Warehouse,36000.0,,,,,Compliant,44.0,,2771820.5
24536,NonResidential,GREATER DUWAMISH,1979,1.0,1,0,31360,Non-Refrigerated Warehouse,29640.0,Retail Store,1460.0,,,Compliant,,,1356972.25
24537,NonResidential,GREATER DUWAMISH,1979,1.0,1,0,33320,Non-Refrigerated Warehouse,32200.0,Office,1200.0,,,Compliant,,,2339234.0
24538,NonResidential,GREATER DUWAMISH,1979,1.0,1,0,48020,Non-Refrigerated Warehouse,47800.0,,,,,Compliant,71.0,,2373568.25
